med_code_id,term,snomed_ct_concept_id,observations
44805,Unknown,,
54965,Unknown,,
30542,Unknown,,
54222,Unknown,,
99572,Unknown,,
90546,Unknown,,
22290,Unknown,,
29160,Unknown,,
54186,Unknown,,
72522,Unknown,,
104139,Unknown,,
98408,Unknown,,
45071,Unknown,,
66488,Unknown,,
94272,Unknown,,
60247,Unknown,,
51965,Unknown,,
70463,Unknown,,
67324,Unknown,,
59152,Unknown,,
110192,Unknown,,
58836,Unknown,,
57471,Unknown,,
65233,Unknown,,
15182,Unknown,,
104128,Unknown,,
63568,Unknown,,
61716,Unknown,,
89258,Unknown,,
63695,Unknown,,
86046,Unknown,,
73988,Unknown,,
105083,Unknown,,
70724,Unknown,,
22650,Unknown,,
27439,Unknown,,
105296,Unknown,,
4118,Unknown,,
36503,Unknown,,
7941,Unknown,,
68220,Unknown,,
63659,Unknown,,
68524,Unknown,,
32442,Unknown,,
98559,Unknown,,
52684,Unknown,,
33973,Unknown,,
96893,Unknown,,
98009,Unknown,,
67034,Unknown,,
21715,Unknown,,
30526,Unknown,,
3968,Unknown,,
348,Unknown,,
26853,Unknown,,
23380,Unknown,,
64686,Unknown,,
59831,Unknown,,
31546,Unknown,,
29826,Unknown,,
45222,Unknown,,
23399,Unknown,,
42070,Unknown,,
20685,Unknown,,
49148,Unknown,,
56715,Unknown,,
95057,Unknown,,
38475,Unknown,,
9470,Unknown,,
19423,Unknown,,
54494,Unknown,,
68480,Unknown,,
67884,Unknown,,
54202,Unknown,,
95323,Unknown,,
48809,Unknown,,
12499,Unknown,,
37328,Unknown,,
10698,Unknown,,
60772,Unknown,,
43761,Unknown,,
47899,Unknown,,
59362,Unknown,,
58061,Unknown,,
53910,Unknown,,
4554,Unknown,,
11991,Unknown,,
48820,Unknown,,
57235,Unknown,,
53103,Unknown,,
50285,Unknown,,
50297,Unknown,,
58094,Unknown,,
32955,Unknown,,
95505,Unknown,,
57719,Unknown,,
43435,Unknown,,
28311,Unknown,,
2744,Unknown,,
2747,Unknown,,
3230,Unknown,,
7046,Unknown,,
3213,Unknown,,
72723,Unknown,,
68155,Unknown,,
2890,Unknown,,
49400,Unknown,,
45793,Unknown,,
45490,Unknown,,
43940,Unknown,,
59097,Unknown,,
70729,Unknown,,
31608,Unknown,,
33617,Unknown,,
49828,Unknown,,
65106,Unknown,,
64497,Unknown,,
7805,Unknown,,
1986,Unknown,,
28003,Unknown,,
3541,Unknown,,
50681,Unknown,,
17841,Unknown,,
48743,Unknown,,
43392,Unknown,,
780,Unknown,,
15148,Unknown,,
64602,Unknown,,
7740,Unknown,,
36325,Unknown,,
96429,Unknown,,
19475,Unknown,,
21786,Unknown,,
9476,Unknown,,
91509,Unknown,,
38510,Unknown,,
2961,Unknown,,
15989,Unknown,,
72127,Unknown,,
63331,Unknown,,
47668,Unknown,,
13559,Unknown,,
18712,Unknown,,
1599,Unknown,,
7978,Unknown,,
12389,Unknown,,
27540,Unknown,,
101608,Unknown,,
54184,Unknown,,
15223,Unknown,,
15644,Unknown,,
29462,Unknown,,
779,Unknown,,
38862,Unknown,,
44996,Unknown,,
35963,Unknown,,
19162,Unknown,,
42012,Unknown,,
41571,Unknown,,
28241,Unknown,,
42023,Unknown,,
36949,Unknown,,
31102,Unknown,,
20160,Unknown,,
98813,Unknown,,
59041,Unknown,,
59381,Unknown,,
106569,Unknown,,
56718,Unknown,,
45667,Unknown,,
86996,Unknown,,
63104,Unknown,,
64817,Unknown,,
63657,Unknown,,
73992,Unknown,,
28069,Unknown,,
15991,Unknown,,
71584,Unknown,,
101805,Unknown,,
65357,Unknown,,
45922,Unknown,,
108363,Unknown,,
40437,Unknown,,
54956,Unknown,,
28919,Unknown,,
110766,Unknown,,
109473,Unknown,,
70104,Unknown,,
49714,Unknown,,
67211,Unknown,,
49875,Unknown,,
98800,Unknown,,
63925,Unknown,,
18617,Unknown,,
10851,Unknown,,
15711,Unknown,,
48073,Unknown,,
61399,Unknown,,
99913,Unknown,,
70942,Unknown,,
62126,Unknown,,
54133,Unknown,,
42426,Unknown,,
46792,Unknown,,
67236,Unknown,,
47556,Unknown,,
19226,Unknown,,
39088,Unknown,,
52511,Unknown,,
46789,Unknown,,
45154,Unknown,,
44089,Unknown,,
64557,Unknown,,
49132,Unknown,,
93537,Unknown,,
91240,Unknown,,
68641,Unknown,,
71139,Unknown,,
59170,Unknown,,
100733,Unknown,,
41520,Unknown,,
65458,Unknown,,
39899,Unknown,,
59718,Unknown,,
42460,Unknown,,
57047,Unknown,,
50035,Unknown,,
51795,Unknown,,
100083,Unknown,,
1969,Unknown,,
41349,Unknown,,
90487,Unknown,,
28344,Unknown,,
50834,Unknown,,
49168,Unknown,,
20084,Unknown,,
52751,Unknown,,
70151,Unknown,,
43114,Unknown,,
8547,Unknown,,
8328,Unknown,,
45531,Unknown,,
27846,Unknown,,
30273,Unknown,,
61783,Unknown,,
23083,Unknown,,
9575,Unknown,,
66064,Unknown,,
27744,Unknown,,
49186,Unknown,,
46404,Unknown,,
34763,Unknown,,
65952,Unknown,,
67587,Unknown,,
41695,Unknown,,
68479,Unknown,,
65241,Unknown,,
99621,Unknown,,
64971,Unknown,,
70126,Unknown,,
65599,Unknown,,
101086,Unknown,,
51115,Unknown,,
9622,Unknown,,
5637,Unknown,,
28148,Unknown,,
