med_code_id,term,snomed_ct_concept_id,observations
53650,Unknown,,
21175,Unknown,,
6881,Unknown,,
29111,Unknown,,
52305,Unknown,,
40361,Unknown,,
94393,Unknown,,
7531,Unknown,,
441,Unknown,,
5260,Unknown,,
482,Unknown,,
8302,Unknown,,
34058,Unknown,,
33582,Unknown,,
33678,Unknown,,
43681,Unknown,,
28249,Unknown,,
34080,Unknown,,
62808,Unknown,,
42139,Unknown,,
61181,Unknown,,
24516,Unknown,,
27699,Unknown,,
18338,Unknown,,
33679,Unknown,,
44943,Unknown,,
44737,Unknown,,
33616,Unknown,,
33598,Unknown,,
33757,Unknown,,
34356,Unknown,,
29117,Unknown,,
27643,Unknown,,
33695,Unknown,,
33845,Unknown,,
52398,Unknown,,
45094,Unknown,,
45374,Unknown,,
40535,Unknown,,
18336,Unknown,,
36556,Unknown,,
61279,Unknown,,
37986,Unknown,,
53593,Unknown,,
33684,Unknown,,
44700,Unknown,,
61529,Unknown,,
40304,Unknown,,
28197,Unknown,,
51700,Unknown,,
102046,Unknown,,
50781,Unknown,,
7500,Unknown,,
6299,Unknown,,
8199,Unknown,,
4582,Unknown,,
33908,Unknown,,
44431,Unknown,,
53923,Unknown,,
49267,Unknown,,
1179,Unknown,,
47478,Unknown,,
2660,Unknown,,
17107,Unknown,,
16944,Unknown,,
8915,Unknown,,
27605,Unknown,,
33882,Unknown,,
12516,Unknown,,
30076,Unknown,,
6195,Unknown,,
5929,Unknown,,
97971,Unknown,,
39396,Unknown,,
8040,Unknown,,
6868,Unknown,,
37662,Unknown,,
12791,Unknown,,
24674,Unknown,,
52318,Unknown,,
10095,Unknown,,
28954,Unknown,,
22329,Unknown,,
53279,Unknown,,
6320,Unknown,,
21922,Unknown,,
5332,Unknown,,
45562,Unknown,,
38355,Unknown,,
54242,Unknown,,
61802,Unknown,,
51170,Unknown,,
49595,Unknown,,
42805,Unknown,,
34738,Unknown,,
8646,Unknown,,
8589,Unknown,,
520,Unknown,,
235,Unknown,,
33393,Unknown,,
49526,Unknown,,
44329,Unknown,,
54660,Unknown,,
41287,Unknown,,
28273,Unknown,,
50254,Unknown,,
35011,Unknown,,
2630,Unknown,,
44830,Unknown,,
28550,Unknown,,
53951,Unknown,,
22761,Unknown,,
33656,Unknown,,
54280,Unknown,,
18840,Unknown,,
22370,Unknown,,
33768,Unknown,,
52499,Unknown,,
52322,Unknown,,
42978,Unknown,,
33706,Unknown,,
93029,Unknown,,
49801,Unknown,,
33457,Unknown,,
54145,Unknown,,
44276,Unknown,,
101840,Unknown,,
62787,Unknown,,
29121,Unknown,,
34021,Unknown,,
28426,Unknown,,
33520,Unknown,,
28068,Unknown,,
28118,Unknown,,
20678,Unknown,,
27719,Unknown,,
34151,Unknown,,
8465,Unknown,,
27992,Unknown,,
27721,Unknown,,
6917,Unknown,,
101031,Unknown,,
7723,Unknown,,
10007,Unknown,,
806,Unknown,,
6839,Unknown,,
12369,Unknown,,
78444,Unknown,,
100640,Unknown,,
